challenge_id,target_parsed_to_tcp_sent_ns
13870,4663166
13872,2471875
13872,2520125
13871,1134667
13872,1185625
13874,2474875
13873,620834
13876,1093167
13875,1267125
13875,1282625
13877,2416500
13877,1073875
13877,1102583
13878,1309750
13881,2584458
13881,2585500
13880,132750
13881,1731917
13883,65292
13882,593792
13882,651834
13883,231375
13885,2699625
13886,2384666
13887,2768333
13887,2794958
13888,522292
13886,1131292
13887,3579167
13888,2257750
13888,2312125
13890,2920292
13891,2836083
13892,2385125
13891,2594750
13892,3289833
13893,2540917
13893,5301375
13894,372875
13894,412875
13895,269667
13897,2614583
13897,2631625
13896,1463167
13897,1891667
13897,1952417
13898,591916
13899,2388334
13901,1377750
13901,1426083
13899,80500
13900,629250
13903,816375
13902,1795875
13903,4398583
13904,2814500
13904,1146917
13905,1331500
13907,1223334
13906,92416
13907,4796834
13908,2656334
13909,2112166
13910,1818416
13908,185500
13910,2884125
13911,1519542
13911,1543667
13914,2496584
13913,4658334
13914,2302583
13915,2226667
13916,2428875
13917,3907917
13917,604125
13919,280375
13918,867209
13919,1559583
13921,1031958
13920,1264833
13922,3398000
13921,917834
13923,379666
13922,1667167
13924,2556125
13925,1196625
13923,113000
13924,1397042
13926,2647042
13926,2674625
13926,903458
13929,2280250
13929,1801291
13930,2695625
13931,3961708
13931,3963833
13930,1547250
13931,271417
13931,289500
13933,2924167
13933,2924959
13933,2983459
13932,907250
13934,189334
13933,3047542
13935,4653167
13935,1967250
13936,1666000
13937,1298917
13939,880792
13938,1400959
13940,4779458
13941,276833
13940,1909000
13942,2915584
13943,1885750
13942,671166
13943,2146000
13944,1918875
13945,3476292
13947,2079250
13947,2101792
13946,532667
13948,32792
13947,2008958
13949,261834
13951,3214250
13952,1426334
13951,2553750
13954,1407250
13955,1514125
13955,1515167
13954,990000
13955,1008709
13957,2629625
13957,62458
13959,2801917
13958,870166
13958,870541
13960,24000
13959,2210958
13961,2442000
13961,2462000
13962,2828417
13963,2140666
13962,2947125
13963,1726417
13965,135083
13965,1762750
13965,1782000
13967,97792
13967,404292
13970,4071875
13969,1435792
13969,1463834
13971,2571708
13972,2247791
13971,1134708
13971,1146250
13974,2765416
13972,726750
13974,2156959
13976,3043208
13975,1057584
13978,2785458
13977,2521458
13978,3475041
13980,3953875
13980,3973750
13981,1991542
13979,374208
13982,1151708
13980,2598750
13980,2609416
13981,1844416
13981,1855541
13983,2627750
13983,121500
13986,526750
13985,1918167
13987,1563375
13988,51667
13987,402666
13988,2227666
13988,2253458
13991,37291
13991,40834
13993,3141875
13992,1557458
13993,5939000
13994,2507000
13995,3099875
13994,118292
13995,1020042
13997,2911542
13998,2910333
13996,717375
13997,832542
13998,87834
13999,2293500
14000,5405916
14001,1375625
14001,281500
14002,4748125
14002,4750583
14003,1682208
14003,1738791
14003,1802041
14004,3102125
14004,1522125
14005,1881542
14007,2784167
14006,1126917
14007,2595125
14009,1248208
14008,1370500
14010,2400125
14010,3367125
14011,2711625
14011,852583
14013,1233291
14013,1260166
14012,689334
14014,2629916
14014,2634083
14013,2216667
14013,2232625
14014,5146000
14015,2498459
14016,2600333
14017,2566375
14018,2507250
14018,2595708
14017,3766791
14017,3793958
14020,2603292
14019,1183166
14021,2394458
14020,1948583
14020,2027833
14021,378292
14022,3468959
14022,3558209
14023,2249209
14024,4612458
14023,95375
14024,702500
14025,2934292
14026,3849958
14027,2554792
14028,4075792
14028,4083625
14029,381959
14027,2395833
14028,1789542
14029,2716292
14030,2804833
14030,2814542
14031,2546750
14031,181459
14032,1009750
14034,1195209
14034,3735167
14035,2582917
14036,2083250
14035,1540625
14036,4368417
14036,4378250
14037,3713208
14038,2255125
14038,2262833
14040,2443208
14041,1179666
14041,1200250
14041,1221875
14042,2834709
14042,4833666
14044,3520125
14044,1317917
14046,1424458
14045,1811791
14046,3993250
14047,2779916
14047,1135583
14049,37709
14048,2290125
14049,39625
14051,2702834
14050,89292
14053,470500
14052,1242375
14053,4681875
14055,2973833
14054,1681459
14057,959541
14056,3562417
14057,4477791
14058,28042
14059,4848958
14060,1924875
14058,117000
14059,297042
14062,794708
14062,838583
14060,307750
14061,1735583
14062,460250
14064,536208
14064,600917
14063,966292
14065,6437542
14066,5505375
14067,3094916
14067,3360958
14067,3636791
14068,4196125
14068,598250
14069,2950125
14071,9425291
14071,9439791
14069,138750
14069,154000
14070,81083
14071,3106000
14071,3116042
14071,3131250
14073,725000
14075,4092792
14076,1061542
14077,4038958
14078,3231750
14076,513416
14076,564708
14078,386542
14080,1079333
14079,991709
14080,429375
14081,3737166
14082,1372917
14084,1404417
14083,2234208
14083,2258000
14083,2283542
14084,1815458
14085,3080958
14086,1391166
14088,3796333
14088,3807833
14089,1089375
14088,1425792
14090,2419042
14089,1944167
14091,1340292
14090,2293750
14091,333875
14093,2423458
14094,2664667
14095,2782000
14096,19083
14095,3555500
14095,3568833
14097,2520000
14098,2596292
14098,2630250
14098,392958
14099,246000
14099,266125
14101,1196958
14103,2647333
14104,3412417
14104,3449167
14106,30209
14104,532917
14107,2965625
14107,3011583
14108,2498250
14108,2518792
14107,1433625
14109,777833
14108,1232791
14109,2023958
14111,3328500
14112,2851584
14111,1129125
14113,922292
14114,2582667
14115,2155834
14116,244958
14115,169041
14116,917792
14117,472041
14119,3053291
14121,1653417
14122,1806416
14122,2322000
14124,2501125
14124,2543542
14125,1105625
14124,2128167
14125,36709
14127,2477458
14126,3198833
14128,2860125
14129,3869584
14128,113792
14129,5367459
14131,4750625
14131,1351667
14132,3326292
14133,1733958
14132,2043959
14134,2577333
14133,500583
14135,3785333
14135,3795916
14135,3809125
14136,1855500
14134,374333
14137,4368542
14138,1888709
14138,1954625
14136,292542
14139,350583
14138,4180625
14139,322416
14140,6221042
14141,2617584
14141,1387750
14143,2827958
14144,2141167
14143,2695416
14145,2687208
14146,3610584
14145,2406375
14146,2165834
14148,3403583
14149,2707541
14150,4000500
14151,751917
14150,384083
14152,2271541
14152,2276833
14153,1819334
14154,795334
14155,1848708
14156,2011500
14157,1415250
14159,2579875
14160,2580584
14161,473875
14160,348417
14162,1413708
14161,1862542
14163,1450834
14162,1338334
14165,264083
14166,2116583
14165,2302750
14166,5569416
14167,2418125
14168,2715791
14167,1156875
14169,1140708
14169,421083
14170,2388292
14170,316708
14172,1004541
14173,736125
14174,2797458
14173,34750
14175,2872292
14176,1446333
14175,91000
14176,704209
14179,1048750
14180,2736292
14180,3792042
14181,2596042
14182,3283833
14182,3432542
14183,1142792
14183,1163500
14185,2810209
14184,525500
14186,1504875
14186,1582750
14187,2650500
14187,2652417
14186,2182709
14186,2204959
14186,2206334
14188,2767875
14189,37084
14189,52417
14188,956625
14188,973750
14191,2557875
14190,141750
14191,1872083
14191,1873916
14194,117458
14194,2895625
14196,3417791
14196,3430750
14198,1819958
14198,732792
14199,2615834
14200,3589583
14201,859000
14200,1858667
14201,662625
14202,1899792
14203,2038000
14204,2246917
14205,422125
14207,2130708
14208,1335833
14209,4345375
14209,4357958
14209,4318167
14211,941042
14210,83667
14211,882708
14213,2534250
14213,5791333
14214,2483292
14215,1688000
14215,1723458
14216,658333
14217,3380375
14216,2105584
14216,2106209
14217,3486917
14219,3107125
14219,1308750
14220,431333
14222,2566500
14223,4098375
14222,213750
14225,17667
14226,122291
14225,30125
14226,597875
14228,1868916
14229,3207750
14230,1091125
14229,778625
14230,305750
14232,2562250
14233,3826167
14232,118334
14235,2250500
14234,17833
14236,3672208
14238,4587916
14237,61500
14238,4110916
14239,2551250
14240,2300292
14240,2328375
14241,456500
14241,464208
14241,2016417
14242,3901583
14242,3902083
14243,2573834
14244,1102875
14243,1061959
14244,1993792
14246,3362625
14245,2495792
14247,2340834
14247,49916
14249,2472500
14250,2397167
14250,2432042
14249,62166
14250,3825500
14251,2444917
14252,3872542
14251,64125
14252,1999667
14254,2958125
14254,2975625
14253,3158000
14254,2839500
14255,2394416
14256,2419292
14255,1095292
14258,332250
14257,2288125
14258,5775750
14258,5805958
14260,3775667
14261,2290250
14259,321833
14260,3583791
14261,447500
14263,2750083
14264,3423208
14263,793708
14265,3331917
14265,3962125
14266,523792
14267,4762125
14267,4791541
14267,1876125
14269,481500
14270,3388250
14269,196041
14270,3485209
14272,4632708
14273,2856833
14273,1851459
14274,1529125
14275,8324792
14276,4999291
14277,460584
14277,879875
14278,3403958
14279,4706250
14279,4741166
14279,4742000
14280,3017833
14280,3031375
14281,2413708
14280,1183416
14282,1345375
14283,2729958
14283,2748917
14282,1340208
14284,1699458
14283,1148334
14284,1179125
14285,2059583
14286,3112625
14287,2678667
14288,1033833
14287,1151250
14288,1307625
14290,5325041
14290,1210375
14291,2637125
14292,3854417
14291,394709
14292,3221750
14293,1885333
14295,2416875
14296,4098208
14296,5191791
14298,2397375
14298,2404459
14300,3050417
14300,3102667
14299,658958
14302,648375
14301,303958
14302,2869542
14303,2678167
14304,3258875
14303,417875
14306,772542
14305,2072500
14306,3700167
14308,4056417
14307,55625
14309,2364916
14309,2383458
14309,2555542
14311,2509084
14311,2529709
14313,1281375
14312,1049541
14314,3967333
14313,460375
14316,753083
14315,1738125
14316,2034334
14318,2650417
14319,3922584
14319,397000
14321,1367500
14320,1050208
14322,672584
14321,110084
14323,1354250
14324,1487416
14325,2195833
14324,2591667
14325,5386625
14327,2626125
14327,2642625
14326,847917
14328,2288250
14329,282792
14327,914291
14328,1755458
14328,1766208
14329,2988000
14330,2716292
14331,4023792
14330,1798750
14331,3873083
14333,471375
14333,2005209
14334,4535791
14334,4576875
14335,1736834
14336,2243042
14337,3790500
14338,1345334
14338,1358334
14337,992791
14340,3663542
14341,4452459
14341,4474334
14342,2506875
14343,3578208
14338,1074000
14339,85625
14340,185541
14341,1468333
14342,2309959
14342,2443584
14347,2493666
14343,188500
14345,1013250
14346,1666292
14349,2089542
14349,2137125
14347,177250
14348,1065833
14349,286042
14350,79500
14352,2538542
14353,2636833
14353,2671208
14352,559875
14353,1036666
14355,2589750
14355,3877625
14357,3723209
14358,193541
14357,1050500
14359,378375
14359,443917
14360,2179333
14360,2180583
14359,66708
14359,81833
14362,150458
14360,2738042
14361,928333
14363,2521166
14363,759459
14364,1240709
14365,85875
14367,2591542
14368,3571625
14367,58209
14368,63042
14370,1193375
14371,2520542
14371,2521000
14372,3934542
14373,1403667
14373,1404250
14371,946708
14374,2175375
14374,2191125
14374,3774250
14374,3807375
14375,2550417
14376,2738250
14375,1026083
14376,1234417
14378,3794167
14377,2869334
14378,1917625
14379,2597292
14380,2789958
14379,1414959
14381,1000833
14380,1957208
14381,24125
14381,48041
14382,2182250
14383,576834
14384,975667
14386,3106500
14386,3137875
14385,1637666
14386,5667792
14387,2458958
14387,785750
14390,101125
14388,2185167
14390,3858167
14392,3533875
14392,340292
14394,2603458
14393,2202416
14393,2222333
14395,2398833
14396,4230417
14396,4231209
14396,771625
14398,567333
14399,4408708
14400,147959
14399,1903917
14401,1353375
14400,855000
14402,5168250
14402,1412125
14403,2702625
14404,2484292
14405,1425875
14404,854333
14406,1831459
14405,734167
14406,3564459
14406,3594625
14408,2633083
14407,549000
14409,1697541
14410,4115625
14410,4323625
14411,2553500
14412,3639917
14411,2256000
14413,3147250
14413,3214750
14413,3215083
14417,1842292
14416,62500
14417,1429667
14418,1063792
14420,3625417
14420,2823875
14422,3454625
14423,1834083
14422,507125
14424,2397542
14424,4420459
14425,2465250
14426,4014667
14427,2015292
14425,97500
14428,3193375
14428,3207375
14427,518500
14429,489333
14431,2167542
14432,308208
14432,2285000
14433,3199792
14434,3831834
14436,714041
14435,307375
14436,1916625
14437,42792
14438,2460833
14439,2599917
14439,606750
14441,71875
14442,2962792
14442,2978125
14444,706375
14444,778916
14446,2155208
14445,3238875
14446,3840500
14448,31584
14447,62458
14449,2592500
14450,1382084
14448,23583
14449,135666
14449,136166
14450,1447541
14452,974333
14453,2509459
14453,2530167
14452,1660791
14454,310541
14453,3638583
14454,2113833
14456,3993417
14455,74375
14456,1019041
14456,1079416
14457,2755917
14457,1056583
14457,1085125
14459,2041791
14458,439917
14458,440500
14460,2817625
14459,930875
14459,976958
14461,1078042
14460,3210958
14461,3325292
14462,2378000
14462,2389875
14463,2236125
14465,613000
14464,1097625
14465,1238542
14468,3590334
14467,3583250
14469,2514208
14470,2658125
14469,999834
14472,3897584
14473,3531833
14472,2618750
14473,436792
14475,580625
14477,1654000
14476,618000
14477,482333
14479,3974291
14479,3409208
14481,2640500
14481,2663333
14480,1705500
14481,146834
14483,2653958
14482,1756625
14484,2873334
14484,2874209
14486,741708
14485,1878375
14487,4626334
14489,3859208
14490,2489875
14490,2503833
14490,4174125
14491,2513666
14492,4573125
14491,2791875
14491,2821791
14491,2841250
14492,570125
14494,160917
14495,4578917
14496,34459
14496,41500
14497,4458541
14498,2620416
14499,3677375
14500,1809500
14499,285708
14499,298083
14500,4076875
14501,3992959
14503,2792292
14502,872167
14503,3531041
14504,2314084
14505,1274459
14506,201542
14508,2682875
14509,1159167
14509,1172167
14510,2857417
14511,1646042
14510,3326042
14511,3479625
14512,723292
14514,17709
14514,2185958
14515,5150625
14516,2516625
14516,87625
14517,1163708
14519,2638584
14518,931917
14520,2926125
14521,333375
14520,1642917
14523,459583
14524,3839041
14525,224375
14523,1668750
14524,2322917
14524,2400667
14525,531625
14526,4835208
14527,1961667
14529,272167
14528,1891500
14530,329250
14529,2440541
14531,16000
14530,1724834
14531,29375
14533,1531458
14532,26791
14534,1217375
14533,2255875
14535,2617042
14535,2628042
14535,1077041
14536,3123000
14538,3715584
14539,2621833
14540,2998417
14539,1040833
14541,2519917
14541,1260250
14542,855208
14544,2437917
14544,971125
14545,2831958
14546,54209
14547,731958
14549,2479584
14548,2574167
14549,91209
14551,2580083
14552,1508291
14551,487417
14554,37042
14554,30333
14555,1350000
14557,900417
14558,2507958
14558,3134833
14560,2689042
14559,1057875
14561,2178542
14560,2303792
14561,1927375
14563,3732291
14564,3264666
14562,1677500
14564,69583
14566,2427750
14565,874042
14568,1996042
14570,1169083
14569,47416
14571,2152958
14570,381333
14571,807292
14572,1988292
14573,1189625
14575,3764333
14574,2099708
14575,1555917
14576,1102542
14579,270542
14580,1126625
14579,1392500
14581,1530209
14580,1824292
14581,1887125
14583,216125
14584,1618667
14583,94709
14584,893417
14586,2899167
14585,2232250
14586,3897542
14588,3360917
14587,593458
14589,2509083
14588,2323375
14589,3620750
14589,3634333
14590,3859542
14591,3952375
14591,865834
14592,4968292
14593,3324042
14593,3292959
14593,3313667
14595,955667
14595,985958
14594,1690416
14594,1710791
14595,136500
14595,137083
14598,2621916
14597,3384416
14597,3392166
14600,2557583
14601,1953166
14601,1972375
14598,1192875
14599,1827750
14600,2343708
14602,2572333
14603,4444750
14602,280917
14605,3817625
14604,74750
14605,2672375
14607,367083
14606,1896292
14608,2652792
14608,2170334
14610,3737875
14610,3738667
14610,2247625
14613,519750
14614,1562708
14613,850500
14613,866417
14615,3933416
14615,3943041
14615,1327375
14616,1517583
14617,1047458
14619,270208
14618,1789875
14619,34584
14621,2759375
14622,1372750
14621,1772375
14624,222584
14622,2438708
14622,2456083
14622,2497917
14623,965458
14625,719292
14625,730084
14624,1506292
14627,48875
14626,3031375
14629,2769542
14628,920833
14630,1472542
14629,1779417
14631,2290458
14630,209584
14631,2325084
14633,2597458
14634,3028292
14635,2629458
14636,3087292
14637,158084
14638,2371458
14639,2827916
14640,954417
14641,2885083
14640,1464292
14641,1480708
14641,1487041
14642,1782917
14643,2115709
14643,2116167
14645,2623417
14645,996708
14646,1807416
14648,2511333
14647,3680000
14648,2634500
14650,751208
14649,827125
14651,2676833
14652,47584
14650,2398959
14650,2399334
14651,1236208
14651,1251167
14651,1286333
14652,2769541
14654,1585333
14653,875375
14654,2258833
14655,6187166
14656,2544166
14657,2299709
14656,540666
14656,575750
14657,3431333
14658,1627125
14660,2412292
14660,2441167
14661,4931125
14660,1633125
14661,318917
14662,317875
14664,2878250
14665,4040750
14664,99041
14665,4759917
14666,1304375
14668,2529584
14668,2530125
14668,1286375
14670,1462459
14669,1389833
14671,917709
14670,1290333
14672,4225416
14671,1753917
14671,1755875
14673,2289125
14674,707333
14674,797625
14675,3043000
14675,3050000
14677,2192708
14677,1344500
14678,774542
14679,1259458
14680,1002500
14680,1020708
14682,3496708
14681,482583
14684,485917
14683,1646792
14685,3837167
14686,40875
14685,1348000
14686,2004333
14688,4250625
14687,251333
14688,176042
14692,127042
14690,2018542
14693,2985125
14691,38208
14691,93875
14693,6714834
14693,6736417
14695,2094000
14694,2086875
14696,5050375
14696,5163750
14697,2216916
14699,2817375
14698,2981041
14699,4325459
14700,2535542
14701,2263000
14701,2292958
14702,2259542
14701,377250
14703,3011417
14704,1528959
14704,958167
14706,2184542
14705,138167
14707,741750
14708,1427250
14707,884958
14709,3396083
14709,5469375
14710,2657125
14710,805500
14712,3076083
14715,1091417
14714,95750
14714,107625
14715,3320959
14715,3337417
14718,1624375
14719,2694458
14718,1161750
14719,2303584
14721,582125
14720,1874292
14722,2660542
14721,896458
14722,1945500
14724,1061542
14724,3278875
14725,86208
14728,2442917
14727,4780250
14729,2535208
14731,2256750
14731,2265500
14729,140458
14730,305625
14732,2770958
14731,2272334
14733,3902084
14734,206750
14733,2816291
14734,3868917
14736,719833
14736,747916
14735,3146875
14736,309583
14736,315542
14738,2480167
14737,1510375
14739,2156792
14738,1813625
14740,2641333
14741,916334
14739,1754667
14742,506541
14740,186833
14741,1435500
14743,470167
14744,2789334
14745,1724333
14745,173333
14746,2398334
14747,4975333
14746,123750
14747,1783083
14747,1784000
14748,2607833
14749,3948666
14750,2379750
14748,186208
14751,2838292
14749,376250
14751,1564917
14752,2470542
14753,4494917
14752,1747750
14753,275584
14755,2242584
14755,2298209
14755,2957750
14757,453833
14757,462500
14756,2036333
14758,2733916
14757,1202958
14759,1200834
14758,1292875
14759,1138708
14760,4892458
14761,2609417
14762,3065458
14762,3103000
14762,3158583
14763,69083
14764,693542
14763,5325041
14763,5364250
14763,5397916
14765,2416292
14765,1539334
14766,1825167
14767,1251375
14767,1277542
14769,938458
14768,2125041
14769,900625
14770,1451750
14771,4363792
14772,2459000
14772,699208
14773,1248667
14774,78334
14775,3088291
14776,2668166
14777,3126833
14778,1527292
14777,1063833
14778,2402250
14780,2363750
14780,647334
14781,924292
14783,994291
14784,2246917
14783,100125
14785,3475125
14784,53625
14787,2529666
14788,52916
14787,139917
14788,1814125
14789,2469125
14790,907000
14789,282625
14789,320917
14791,1294041
14790,2016875
14791,1073083
14793,895708
14794,1852875
14793,255625
14794,432500
14796,851791
14795,4127208
14795,4219958
14796,2964000
14797,578500
14798,4576250
14798,3946416
14800,2852250
14799,1105084
14801,2231958
14800,331625
14801,1759000
14802,466292
14803,1471667
14804,3477458
14806,5420000
14808,2437791
14809,122250
14808,1800542
14808,1820000
14810,7084583
14810,7085291
14809,18875
14810,501625
14811,2751583
14811,2175041
14813,7205709
14815,2457916
14815,2502250
14814,1208375
14816,737625
14816,1259917
14817,2617417
14817,1331417
14819,402417
14818,4833541
14819,2996334
14822,2166375
14822,2245083
14821,77917
14822,1383459
14823,2435708
14824,981542
14823,240959
14824,2934583
14826,396250
14825,2157000
14826,784041
14829,672542
14827,78625
14827,94708
14828,1484292
14830,2657959
14831,2605458
14830,1188667
14831,281042
14832,4284291
14834,2509542
14834,1546625
14836,455791
14835,2022458
14837,2658375
14836,1123042
14838,1497792
14837,1772875
14839,882125
14840,1279167
14839,1462709
14840,2470750
14841,2499417
14842,470000
14843,6012625
14844,2402750
14844,58042
14845,379750
14847,2313833
14847,2346042
14847,2376333
14847,5284584
14848,2704750
14848,1206167
14850,1092875
14849,1168959
14851,1162209
14850,525250
14852,1193208
14853,2355166
14854,3861000
14853,27792
14856,860250
14857,3615083
14857,3623083
14856,2207416
14857,411583
14859,2267833
14859,2329833
14858,133625
14860,3449834
14860,922333
14860,1047291
14861,4146250
14863,56125
14862,2642292
14862,2697458
14863,2001708
14865,4024791
14866,2400500
14864,88292
14866,312834
14867,1655958
14868,3241834
14869,2504084
14870,1071875
14869,1865500
14871,617417
14870,2561917
14871,880750
14871,903333
14872,437375
14874,29833
14873,37917
14874,34750
14876,3659541
14876,647208
14878,2034333
14878,3804084
14879,2538666
14880,3439584
14881,2662750
14880,90625
14880,102083
14881,689834
14883,4235625
14882,52292
14883,1772542
14884,1146333
14885,3646708
14886,1233792
14888,2960375
14890,3704334
14890,3706500
14888,506834
14892,2487750
14889,133375
14894,1341583
14895,2153917
14892,68583
14893,128125
14896,2130583
14894,1372500
14895,2685458
14896,1944791
14897,2487916
14898,1142292
14897,1002334
14900,3341459
14900,3380917
14899,135375
14900,3331875
14900,3332458
14901,4681041
14902,1100583
14901,1130500
14902,1856542
14902,1858792
14903,3050250
14903,3376333
14904,3122000
14905,1579792
14906,63208
14907,5008958
14907,5046500
14908,1368958
14910,1192250
14909,183125
14912,2635833
14914,795208
14912,317834
14915,1233250
14915,1292625
14913,2389833
14913,2404292
14915,2082042
14916,542375
14918,2846792
14917,666334
14919,1363083
14918,2621708
14919,2975208
14920,2716833
14921,668750
14922,4389917
14923,309375
14923,980833
14925,147834
14924,1705083
14924,1768542
14927,2621834
14928,2323833
14926,3572208
14926,3579083
14927,2006167
14930,3748709
14931,2104750
14929,527834
14930,3603375
14932,3802625
14933,2629000
14934,2758208
14934,2759083
14933,1227542
14934,1435083
14936,3338542
14935,17958
14936,1948875
14937,2741458
14939,2189875
14937,526708
14939,698375
14940,850875
14940,861334
14942,1255375
14941,1178334
14943,3204583
14943,3264000
14942,2414959
14943,3392250
14944,2481875
14944,983333
14945,1324333
14947,3541125
14947,4550584
14948,2636333
14951,2654250
14951,3467458
14953,2842750
14952,1497708
14953,1267041
14955,3430417
14956,2530834
14957,3611167
14957,3646792
14957,1300666
14959,3309291
14960,2486208
14961,2864792
14962,2273083
14961,141542
14961,147792
14962,2534500
14964,2464250
14966,721875
14964,102792
14965,1711458
14966,96458
14968,3151125
14969,868708
14968,1755042
14968,1806625
14970,2606667
14969,2851541
14970,5188500
14971,2588958
14971,369875
14973,1496500
14974,863417
14973,1445708
14976,1154458
14977,1146375
14975,2402542
14975,2403125
14977,1386917
14978,2434833
14979,1240083
14978,146792
14979,3831917
14980,70417
14980,111292
14982,1652000
14981,63875
14984,1334208
14983,884167
14985,3806292
14985,1763458
14986,1663584
14986,1664042
14988,3668209
14987,204500
14988,1332583
14990,748916
14989,1749333
14991,3457625
14993,227458
14992,3837250
14994,88042
14994,106834
14994,2111708
14996,1398292
14997,2534584
14998,1055292
14996,2688125
14997,2788458
14999,2318166
15000,2027708
14999,1311791
15001,2181625
15000,128375
15001,4086667
15002,1069833
15003,2673709
15005,33458
15004,18875
15006,2536083
15006,2553750
15006,774500
15007,2548500
15008,2955250
15009,776291
15008,1328792
15010,4194667
15011,2584334
15011,1520334
15012,1027333
15014,3932625
15014,3933209
15013,1650125
15016,966292
15015,1055000
15016,2181959
15018,2393666
15019,2660584
15018,915250
15019,1382584
15021,2594250
15021,2661375
15020,1346250
15021,2552042
15021,2552542
15022,1014500
15024,2805750
15023,5852375
15025,2473791
15025,853667
15027,2060583
15026,1868625
15026,1901041
15029,2454791
15029,2455333
15028,1500500
15030,989250
15031,4665042
15031,4676834
15030,183959
15031,2633083
15032,2359833
15032,634167
15033,1891542
15034,2339416
15035,3139083
15036,2652083
15036,711834
15037,1024084
15038,1328667
15039,822250
15041,981333
15043,1609083
15043,1644333
15044,1453334
15043,1045041
15045,4768750
15046,2631833
15047,2424917
15046,1412333
15046,1428250
15048,2493375
15047,3138833
15050,341542
15048,2892375
15051,2639667
15052,1199959
15052,1251750
15050,139875
15051,1299083
15051,1357208
15052,2204666
15052,2207000
15053,446459
15056,2493958
15056,586750
15058,3763791
15058,829000
15059,2641250
15060,740417
15060,877458
15061,5768250
15061,5770500
15061,50916
15062,2696167
15063,2290625
15063,2319791
15064,2404084
15063,3567667
15064,3176125
15065,1040167
15066,925583
15068,2503333
15068,4137250
15069,2578625
15070,2701292
15071,1415541
15070,1032417
15071,1310375
15071,1318666
15073,2472834
15074,2452292
15075,2501500
15076,2326291
15075,1725500
15077,2610042
15078,3275291
15079,2533458
15078,3758625
15079,107000
15080,930041
15081,280000
15082,257791
15084,697208
15084,5195291
15085,2653334
15087,753208
15085,255458
15086,3226791
15087,2523083
15089,2387750
15090,2628500
15090,2702333
15090,2730791
15089,722583
15091,2490541
15092,4645666
15092,4658666
15091,2675792
15094,2949292
15093,791542
15093,814833
15095,1761625
15094,956334
15096,2629541
15096,3996750
15097,2882208
15097,2882500
15099,102250
15098,259167
15099,3214583
15101,2494458
15102,1076167
15101,87584
15103,1459375
15102,2711792
15104,1152458
15105,3881250
15104,159417
15104,160250
15105,591292
15106,1785166
15107,1302875
15108,187000
15109,946542
15111,2004083
15112,2871084
15111,1121709
15112,8205000
15112,8280500
15113,1340417
15114,4481292
15115,249708
15114,92750
15114,133917
15115,2222000
15115,2262417
15115,2308167
15117,2936667
15116,2316375
15118,2604542
15118,3108625
15120,2699500
15121,4308958
15121,1260000
15123,4613250
15122,1514209
15123,63084
15124,4841083
15125,96334
15126,3727833
15126,3672875
15126,3697250
15127,2181042
15129,2890458
15128,675500
15130,1299333
15130,1331291
15129,2354542
15130,977083
15132,100458
15133,1880958
15134,1362625
15135,1141584
15134,2283417
15135,4810500
15136,2346417
15137,2619292
15137,2693625
15137,2720042
15137,1102917
15139,2832958
15139,2865666
15138,890042
15140,1164750
15139,2629000
15141,400458
15142,2657042
15141,294000
15143,2373083
15144,4146625
15143,141542
15143,157000
15146,224708
15144,2372292
15147,576875
15145,2324208
15147,3608667
15149,2568250
15148,1403750
15150,351042
15152,2397709
15152,533917
15154,1233709
15154,1262125
15155,2491917
15154,734583
15155,2754500
15158,4669625
15159,2693084
15160,2688750
15159,1207750
15161,749291
15160,1662291
15162,5655333
15162,5665458
15161,1268250
15164,4465083
15165,2425792
15163,147791
15164,3232875
15165,497125
15167,3368166
15166,1279125
15169,3494042
15167,199958
15169,4516750
15170,2654125
15172,1345000
15172,1383875
15173,2420209
15173,4525000
15174,2581833
15175,641875
15174,1785292
15176,398292
15177,769417
15176,53083
15177,2563208
15178,2464083
15179,2869875
15180,1519375
15181,3915958
15182,3097875
15181,339500
15183,2394625
15182,4093333
15185,3289750
15184,397959
15184,415667
15187,2058875
15188,2875208
15189,2397500
15189,2430791
15188,255250
15189,564916
15189,601833
15191,747875
15190,2091792
15192,144125
15191,109000
15193,2359292
15194,2472541
15195,2797292
15196,1232417
15195,1274084
15197,3892208
15197,4590917
15199,2067250
15198,1717833
15200,1610709
15200,1629709
15199,989584
15199,1016625
15201,3421458
15200,512083
15201,2428666
15202,34958
15202,51333
15203,1725291
15205,2462667
15206,2344500
15206,2357834
15205,1662375
15207,609084
15207,1997584
15208,1141916
15210,2536375
15210,2577125
15209,1400333
15211,551292
15212,2758791
15211,2848750
15212,3038292
15214,2777333
15213,1123917
15214,695833
15216,2457417
15215,1996625
15216,667375
15217,556125
15219,1855666
15219,1927916
15218,690583
15219,280625
15221,2067042
15222,3921625
15223,511542
15222,1402500
15223,1095792
15224,2370666
15226,2497917
15227,2631833
15227,2702542
15226,996750
15228,785375
15227,2180959
15227,2196834
15228,3155208
15231,2427542
15229,744833
15229,752000
15232,62208
15233,3268167
15234,4073875
15234,4074833
15234,4123583
15233,691208
15234,133750
15234,155667
15235,749125
15238,2396292
15237,2709083
15238,3298958
15239,2513334
15239,341459
15239,342000
15241,2825958
15240,2317125
15241,1084875
15243,3365542
15242,1164917
15245,1398042
15245,1455875
15245,1456417
15244,934834
15245,1394959
15248,6476375
15248,6477375
15248,3485125
15249,4221208
15250,147750
15249,5121375
15251,4330875
15251,4332667
15253,427709
15254,53250
